date,price,total_volume,market_cap,coin_name
2015-08-12 00:00:00.000,0.6260872843766992,57827.07364350889,5567603.889427535,monero
2015-08-13 00:00:00.000,0.5790301199778487,46370.03735991248,5156656.958884328,monero
2015-08-14 00:00:00.000,0.610282300266525,56666.14465710019,5442907.663482649,monero
2015-08-15 00:00:00.000,0.6097069622911812,48083.91865000576,5445657.4849859895,monero
2015-08-16 00:00:00.000,0.6175111923609203,61764.55375192366,5523214.002990472,monero
2015-08-17 00:00:00.000,0.6078306891467238,46262.96290422283,5444647.045015913,monero
2015-08-18 00:00:00.000,0.5941764380820126,50445.00252433004,5327830.9819954485,monero
2015-08-19 00:00:00.000,0.5325165215003373,38104.93790232049,4783604.965418396,monero
2015-08-20 00:00:00.000,0.5967081821196196,69880.00996356849,5367532.114713322,monero
2015-08-21 00:00:00.000,0.5671763906576203,39007.13531910329,5109827.658591868,monero
2015-08-22 00:00:00.000,0.5467783134557053,22393.217357923237,4933016.447091343,monero
2015-08-23 00:00:00.000,0.5402701766134923,31452.7552861548,4881137.904116496,monero
2015-08-24 00:00:00.000,0.4336806656004243,73291.11497941276,3923532.834123647,monero
2015-08-25 00:00:00.000,0.4847700013395003,32793.786518585046,4392084.07993606,monero
2015-08-26 00:00:00.000,0.4989167756941944,25969.875776403383,4526628.001197165,monero
2015-08-27 00:00:00.000,0.4593081565988947,21783.798912222843,4173079.623507316,monero
2015-08-28 00:00:00.000,0.4742938290213376,23643.161316742717,4315286.990631826,monero
2015-08-29 00:00:00.000,0.4745531546704528,31123.903788911168,4323708.840368438,monero
2015-08-30 00:00:00.000,0.4584050549405401,19877.41032090231,4182454.257708477,monero
2015-08-31 00:00:00.000,0.4673104888630602,20184.872394756185,4269620.6009574365,monero
2015-09-01 00:00:00.000,0.4552497971012278,13485.390028577667,4165009.374710785,monero
2015-09-02 00:00:00.000,0.4688947764709476,17792.20786544018,4295952.5168111045,monero
2015-09-03 00:00:00.000,0.4559487004265291,25905.238696142194,4183024.296732819,monero
2015-09-04 00:00:00.000,0.4672968153113679,18170.10278959415,4293010.514474452,monero
2015-09-05 00:00:00.000,0.4809790251934407,25868.780259177725,4424636.677930255,monero
2015-09-06 00:00:00.000,0.5017853697898741,20454.9262054429,4622139.232072639,monero
2015-09-07 00:00:00.000,0.4984587901422065,14840.095679187314,4597884.070488531,monero
2015-09-08 00:00:00.000,0.5163837243526395,23499.92056243461,4770011.515927887,monero
2015-09-09 00:00:00.000,0.5065885668315202,46114.86174420667,4685682.33690251,monero
2015-09-10 00:00:00.000,0.4969873956219403,18293.766193836596,4603082.348628542,monero
2015-09-11 00:00:00.000,0.4972572977785631,24755.912388150988,4611852.588831106,monero
2015-09-12 00:00:00.000,0.4667150738672042,21703.81046018267,4334366.55597714,monero
2015-09-13 00:00:00.000,0.4619381322513568,18251.09452046546,4295700.349368778,monero
2015-09-14 00:00:00.000,0.482874756496559,60137.63913472431,4496102.388336458,monero
2015-09-15 00:00:00.000,0.5030041621867594,39648.19187671522,4690127.505194972,monero
2015-09-16 00:00:00.000,0.508936983938462,43071.87156952646,4751561.898421498,monero
2015-09-17 00:00:00.000,0.5014456382972168,61637.853408557705,4687836.256347808,monero
2015-09-18 00:00:00.000,0.4975652856355777,12515.856204010275,4657687.24352736,monero
2015-09-19 00:00:00.000,0.4942990577613839,12861.832462745106,4633214.841011953,monero
2015-09-20 00:00:00.000,0.4848384290986473,22970.17599817989,4550732.767432661,monero
2015-09-21 00:00:00.000,0.4800348176619905,11178.186441875969,4511493.465544432,monero
2015-09-22 00:00:00.000,0.4733797031810329,19529.925089818884,4454037.674685293,monero
2015-09-23 00:00:00.000,0.4638456925569151,27258.11382543825,4370653.759588646,monero
2015-09-24 00:00:00.000,0.4662291032733751,15783.90283051057,4398679.502993746,monero
2015-09-25 00:00:00.000,0.4491053444537078,71360.7203823215,4242668.548101444,monero
2015-09-26 00:00:00.000,0.45228705639965,38938.27791094454,4278237.088644001,monero
2015-09-27 00:00:00.000,0.4405171495125205,16451.69678399775,4172490.336752692,monero
2015-09-28 00:00:00.000,0.448946438040797,23009.07573810334,4257455.595425056,monero
2015-09-29 00:00:00.000,0.436940171156284,19020.993490937217,4149117.013453886,monero
2015-09-30 00:00:00.000,0.3959504927471561,92515.3109452014,3764768.556128655,monero
2015-10-01 00:00:00.000,0.4048968519127004,27144.71427086216,3854564.5838244553,monero
2015-10-02 00:00:00.000,0.4107598590375623,24728.820391612586,3915302.183886906,monero
2015-10-03 00:00:00.000,0.4103739417811211,15570.36436879952,3916560.47623389,monero
2015-10-04 00:00:00.000,0.401050557858063,7421.465734469868,3832415.8699592943,monero
2015-10-05 00:00:00.000,0.4226636422747337,17966.604989064945,4043869.478545824,monero
2015-10-06 00:00:00.000,0.4094308626648628,11460.063799428404,3922294.028886376,monero
2015-10-07 00:00:00.000,0.3935956844956104,19476.686087850285,3772684.6959222658,monero
2015-10-08 00:00:00.000,0.3911137760054852,27043.720278487835,3748895.161264705,monero
2015-10-09 00:00:00.000,0.3957919821524202,20539.756727071297,3793736.5999037703,monero
2015-10-10 00:00:00.000,0.3892390752527,13011.6583359028,3745150.9520967095,monero
2015-10-11 00:00:00.000,0.3812769660601112,32136.0051253624,3668541.734987757,monero
2015-10-12 00:00:00.000,0.397744170863721,16704.049456871824,3826984.634659565,monero
2015-10-13 00:00:00.000,0.3882758696633217,20981.9067661326,3735883.2537604542,monero
2015-10-14 00:00:00.000,0.3856180674264327,16578.47249902375,3730749.143000261,monero
2015-10-15 00:00:00.000,0.3896978789659725,28378.60015982745,3775295.237254721,monero
2015-10-16 00:00:00.000,0.4091859782859569,37519.52864378016,3969033.2001995374,monero
2015-10-17 00:00:00.000,0.4215652794518236,24317.673295144323,4093928.349468199,monero
2015-10-18 00:00:00.000,0.4107476354292634,10963.121053137282,3994031.1433681543,monero
2015-10-19 00:00:00.000,0.3881114059648164,28212.573665327855,3778375.925041,monero
2015-10-20 00:00:00.000,0.4013975232815296,38164.51235136856,3912318.5002615857,monero
2015-10-21 00:00:00.000,0.3942674080244184,20800.88195988148,3847728.968648192,monero
2015-10-22 00:00:00.000,0.4024729132663627,15440.27295865696,3932237.637411711,monero
2015-10-23 00:00:00.000,0.3932269541738137,22744.96719753773,3846869.298284576,monero
2015-10-24 00:00:00.000,0.3983893493728806,20410.96884966042,3901966.3175876704,monero
2015-10-25 00:00:00.000,0.3969171980481494,19158.0260421506,3892344.290710096,monero
2015-10-26 00:00:00.000,0.3813917881111311,19235.65581729114,3744509.1523765423,monero
2015-10-27 00:00:00.000,0.4111871306200789,22281.35469103724,4041826.8120610495,monero
2015-10-28 00:00:00.000,0.4455348808501525,39693.028356024166,4384461.981283861,monero
2015-10-29 00:00:00.000,0.4463694713535746,49946.76474908986,4398080.633094127,monero
2015-10-30 00:00:00.000,0.4611950418089734,65996.6688837168,4549286.0029789815,monero
2015-10-31 00:00:00.000,0.3960150040838505,19653.375367691315,3911022.3995068823,monero
2015-11-01 00:00:00.000,0.4193275181827711,25992.37779248014,4146050.097402449,monero
2015-11-02 00:00:00.000,0.4236591822325914,33627.92642320352,4193529.4084070646,monero
2015-11-03 00:00:00.000,0.4325642031439738,62740.20087237776,4286868.706526725,monero
2015-11-04 00:00:00.000,0.4826131299430075,82466.12441337148,4788342.208742407,monero
2015-11-05 00:00:00.000,0.4295367404839684,18519.34722242835,4266938.515670752,monero
2015-11-06 00:00:00.000,0.4380940373447345,16775.42489330568,4356949.029680235,monero
2015-11-07 00:00:00.000,0.4520303669689841,15016.008568438136,4500464.056883573,monero
2015-11-08 00:00:00.000,0.4970382368591451,49049.222671988726,4954406.565582325,monero
2015-11-09 00:00:00.000,0.4717665034697211,33126.186811289444,4707848.989059516,monero
2015-11-10 00:00:00.000,0.4588498432243533,29368.2762056334,4584337.581865175,monero
2015-11-11 00:00:00.000,0.4369190615516777,38722.3821649534,4370164.508104975,monero
2015-11-12 00:00:00.000,0.4421719763236036,45044.30757883547,4427637.350795175,monero
2015-11-13 00:00:00.000,0.4617964960841477,25080.804350745297,4629448.916106097,monero
2015-11-14 00:00:00.000,0.4263212741916499,19728.5714297742,4278567.128927786,monero
2015-11-15 00:00:00.000,0.4232450759529967,20334.009082982917,4252450.359103974,monero
2015-11-16 00:00:00.000,0.4366806436736317,16895.763339720048,4390422.999307474,monero
2015-11-17 00:00:00.000,0.4294617679081787,11633.496416023514,4324874.97847799,monero
2015-11-18 00:00:00.000,0.4176334175339418,18875.36124363435,4210362.110933249,monero
